"vehicleType","vehicleCarFrame","vehicleCarBrand","vehicleModel","vehicleDischarge","vehicleImported","vehicleRegistration","vehicleCarPlate","companyId","companyName","status","order"
"V","WP1ZZZ9YZMDA47990","PORSCHE","CAYENNE","0%","","","GM999ZK",1,"Cristallo srls","published",""
"V","","JEEP","WRANGLER","0%","","","GN020HM",1,"Cristallo srls","published",""
"V","WBAYK710305N41077","BMW","X2","0%","","","GN025LV",1,"Cristallo srls","published",""
"V","ZPYS2SHM2UN203408","DR","EVO3","0%","","","GN215NK",1,"Cristallo srls","published",""
"V","VF1RJA00X70438110","RENAULT","CLIO","0%","","","GN288EV",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GN290EJ",1,"Cristallo srls","published",""
"V","NMTK33BX90R279813","TOYOTA","CH R","0%","","","GN294LD",1,"Cristallo srls","published",""
"V","LSJWH4098PN057664","MG ","HS","0%","","","GN341NJ",1,"Cristallo srls","published",""
"V","ZAPNP6B1A0P003775 ","PIAGGIO","PORTER","0%","","","GN352WF",1,"Cristallo srls","published",""
"C","VF1VB000170681181","RENAULT","MASTER","100%","","","GN467BC",1,"Cristallo srls","published",""
"V","WBAJM71070G960887","BMW","SERIE 5 ","0%","","","GN482MN",1,"Cristallo srls","published",""
"V","ZFA22500006Z28414","FIAT","FIORINO","0%","","","GN492NK",1,"Cristallo srls","published",""
"V","ZFA22500000075195","FIAT","QUBO","0%","","","GN499BF",1,"Cristallo srls","published",""
"V","","AUDI","Q3","0%","","","GN533LA",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","GOLF","0%","","","GN556PR",1,"Cristallo srls","published",""
"V","WBA21BX0107M46380","BMW","SERIE 2","0%","","","GN630GH",1,"Cristallo srls","published",""
"V","WF02XXERK2NM65730","FORD","PUMA","0%","","","GN632NC",1,"Cristallo srls","published",""
"V","","BMW","X5","0%","","","GN746RE",1,"Cristallo srls","published",""
"V","","TESLA","MODEL Y","0%","","","GN891XG",1,"Cristallo srls","published",""
"V","TMAHC51AAJJ004245","HYUNDAI","I30","0%","","","GN944BB",1,"Cristallo srls","published",""
"V","ZFANF2B38PPA05790","FIAT","500X","0%","","","GN975TS",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","GOLF","0%","","01/01/2004","GOLF",1,"Cristallo srls","published",""
"V","W1K1770821N188482","MERCEDES","CLASSE A","0%","","","GP039CA",1,"Cristallo srls","published",""
"V","ZPYR3SDM2UN305627","DR","DR3","0%","","","GP051FF",1,"Cristallo srls","published",""
"V","VF1RJA00870822838","RENAULT","CLIO","100%","","","GP059XK",1,"Cristallo srls","published",""
"V","","OPEL","GRANDLAND X","0%","","","GP104GY",1,"Cristallo srls","published",""
"V","","PEUGEOT","208","0%","","","GP169GY",1,"Cristallo srls","published",""
"V","LSJW74U99PZ219727 ","MG ","ZF","0%","","","GP182VJ",1,"Cristallo srls","published",""
"V","WF0AXXTTRANT86331","FORD","TRANSIT","0%","","","GP221BW",1,"Cristallo srls","published",""
"V","U5YPU81BAPL152289","KIA","SPORTAGE","0%","","","GP382EY",1,"Cristallo srls","published",""
"V","YV1XZK7V3R2237241","VOLVO","XC40","0%","","","GP391CC",1,"Cristallo srls","published",""
"V","","CUPRA","FORMENTOR","0%","","","GP393FE",1,"Cristallo srls","published",""
"V","WAUZZZF32P1121729","AUDI","Q3","0%","","","GP466FE",1,"Cristallo srls","published",""
"V","6FPPXXMJ2PNM45896","FORD","RANGER","0%","","","GP536CX",1,"Cristallo srls","published",""
"V","VF1HJD20171312352","DACIA","DUSTER","0%","","","GP548NA",1,"Cristallo srls","published",""
"V","WAUZZZF15PD030385","AUDI","Q8","40%","","","GP570CA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GP578GX",1,"Cristallo srls","published",""
"V","WF0FXXWPMHPD67251","FORD","KUGA","0%","","","GP643ZF",1,"Cristallo srls","published",""
"V","","PEUGEOT","3008","0%","","","GP724GY",1,"Cristallo srls","published",""
"V","","DR","4.0","0%","","","GP833CD",1,"Cristallo srls","published",""
"V","","AUDI","A1","0%","","","GP846CH",1,"Cristallo srls","published",""
"V","VR3UDYHZSPJ706997","PEUGEOT","2008","0%","","","GP907XN",1,"Cristallo srls","published",""
"V","1C4NJCDS4PPP48591","JEEP","RENEGADE","0%","","","GP911CC",1,"Cristallo srls","published",""
"V","","AUDI","Q3","0%","","","GP927PP",1,"Cristallo srls","published",""
"V","W1KAH0FB5RF134959","MERCEDES","CLASSE C","40%","","","GP966CE",1,"Cristallo srls","published",""
"V","WDD1760121J340634","MERCEDES","CLASSE A","0%","","","GR011GA",1,"Cristallo srls","published",""
"V","WBA21EN0X09S98724","BMW","X7","0%","","","GR048RR",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","T-ROC","0%","","","GR087SG",1,"Cristallo srls","published",""
"V","","SKODA","OCTAVIA","0%","","","GR143MN",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GR178RT",1,"Cristallo srls","published",""
"V","","FORD","FOCUS","0%","","","GR211PS",1,"Cristallo srls","published",""
"V","1C4NJCDA1PPP52668","JEEP","RENEGADE","0%","","","GR258CH",1,"Cristallo srls","published",""
"V","WBA41EG0X05Y14660","BMW","X1","0%","","","GR330YM",1,"Cristallo srls","published",""
"V","VR7ACYHZSPL039169","CITROEN","C5","0%","","","GR333RR",1,"Cristallo srls","published",""
"V","","AUDI","A1","0%","","","GR461ME",1,"Cristallo srls","published",""
"V","YARKLAB3700018262","TOYOTA","YARIS","0%","","","GR525CK",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","GOLF","0%","","","GR542XM",1,"Cristallo srls","published",""
"V","WMWLV310402S43925","MINI","CLUBMAN","0%","","","GR590JA",1,"Cristallo srls","published",""
"V","LSJW74U96PZ234699 ","MG ","ZF","0%","","","GR597CW",1,"Cristallo srls","published",""
"V","WP0ZZZ98Z2U603923","PORSCHE","BOXTER","0%","","","GR663FN",1,"Cristallo srls","published",""
"V","1C4BU0000JPH89401","JEEP","RENEGADE","0%","","","GR884EH",1,"Cristallo srls","published",""
"V","1C4NJCDA2PPP65204","JEEP","RENEGADE","0%","","","GR931RR",1,"Cristallo srls","published",""
"V","ZCFCP35A305578116","IVECO","DAILY","0%","","","GR950LA",1,"Cristallo srls","published",""
"V","TMAJD81AAPJ411889","HYUNDAI","TUCSON","0%","","","GR965YC",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GRANDE PUNTO ",1,"Cristallo srls","published",""
"V","TMBEK6PJXP4124801","SKODA","FABIA","0%","","","GS147JD",1,"Cristallo srls","published",""
"V","","CITROEN","JUMPY","0%","","","GS625DP ",1,"Cristallo srls","published",""
"V","","SKODA","KAROQ","0%","","","GS900MA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GSGGH",1,"Cristallo srls","published",""
"V","","MERCEDES","CLASSE G","0%","","","GU274NB",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","GX357ZN",1,"Cristallo srls","published",""
"V","ZFA18600002319511","FIAT","MULTIPLA","0%","","","H2942",1,"Cristallo srls","published",""
"V","","AUTO","BIANCHI","0%","","","H66364NA",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TRANSPORTER","0%","","","HH000HH",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO","0%","","","HH000RR",1,"Cristallo srls","published",""
"V","","CITROEN","C3","0%","","","HH222JJ",1,"Cristallo srls","published",""
"V","","TOYOTA","HILUX","0%","","","HILUX",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","IANIERI .",1,"Cristallo srls","published",""
"V","JSA0SJ50000161711","SUZUKI","SJ500","0%","","01/01/1987","IM257661",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","JAGUAR - ATTESA POLIZZA DA ASSICURATORE ",1,"Cristallo srls","published",""
"V","","RENAULT","CLIO","0%","","","JJKKKJJ",1,"Cristallo srls","published",""
"V","","CHEVROLET","MATIZ","0%","","","JJMMMKK",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TIGUAN","0%","","","JJTTTYY",1,"Cristallo srls","published",""
"V","WV2ZZZ70ZRH030166","VOLKSWAGEN","TRANSPORTER","0%","","10/01/1990","KENY93",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TRANSPORTER","0%","","","KK333KK",1,"Cristallo srls","published",""
"V","","NISSAN","QASHQAI","0%","","","KK555KK",1,"Cristallo srls","published",""
"V","","SEAT","ALTEA","0%","","","KKSS33",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","LA VEDE MATTE Ã UNA RIP DIR",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","01/01/2003","LANCIAY",1,"Cristallo srls","published",""
"V","","PORSCHE","CAYENNE","0%","","19/07/1950","LBGQ644",1,"Cristallo srls","published",""
"V","","FIAT","1/9","0%","","","LE492201",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","CADDY","0%","","","LUNOTTO  PARABREZZA  CADDY",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","LUNOTTO MARCHIATO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","LUNOTTO PANDA ",1,"Cristallo srls","published",""
"V","YV1BW738DG1353385","VOLVO","V70","0%","","","LXD393",1,"Cristallo srls","published",""
"V","WBA8H91060A719128","BMW","SERIE 3","0%","","","M3509",1,"Cristallo srls","published",""
"V","","AUDI","A7","0%","","","MADEO GENNARO",1,"Cristallo srls","published",""
"V","","RENAULT","MASTER","0%","","","MANCA LA TARGA",1,"Cristallo srls","published",""
"V","","PEUGEOT","807","0%","","","MANCA LA TARGA PEUGEOT ",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","01/01/1990","MANCA TARGA",1,"Cristallo srls","published",""
"V","","FIAT","GRANDE PUNTO","0%","","","MANCA TARGA - ",1,"Cristallo srls","published",""
"V","","TOYOTA","YARIS","0%","","","MANCA YARIS",1,"Cristallo srls","published",""
"V","","MERCEDES","CLASSE A","0%","","","MANDOPERA MECEDES",1,"Cristallo srls","published",""
"V","","FIAT","CROMA","0%","","","MANOD CROMA",1,"Cristallo srls","published",""
"V","","FORD","FOCUS","0%","","","MANOD FOCUS",1,"Cristallo srls","published",""
"V","","BMW","SERIE 1","0%","","","MANODOPERA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA ",1,"Cristallo srls","published",""
"V","","FIAT","500L","0%","","","MANODOPERA 500L",1,"Cristallo srls","published",""
"V","","AUDI","A6","0%","","","MANODOPERA A6",1,"Cristallo srls","published",""
"V","","AUDI","80/90 CABRIO","0%","","","MANODOPERA AUDI 80",1,"Cristallo srls","published",""
"V","","TOYOTA","COROLLA","0%","","","MANODOPERA COROLLA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA CUPRA ",1,"Cristallo srls","published",""
"V","","IVECO","DAILY","0%","","","MANODOPERA DAILY",1,"Cristallo srls","published",""
"V","","FIAT","DUCATO","0%","","","MANODOPERA DUCATO ",1,"Cristallo srls","published",""
"V","","AUDI","Q3","0%","","","MANODOPERA FISSO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA OPEL VIVARO",1,"Cristallo srls","published",""
"V","","FIAT","PANDA","0%","","","MANODOPERA PANDA",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","PASSAT","0%","","","MANODOPERA PASSAT",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","STELVIO","0%","","","MANODOPERA STELVIO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA SU CAMPER",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA SU MINICAR",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","T-CROSS","0%","","","MANODOPERA TCROSS",1,"Cristallo srls","published",""
"V","","TESLA","MODEL 3","0%","","","MANODOPERA TESLA MODEL 3",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPERA TRATTORE ",1,"Cristallo srls","published",""
"V","","VOLVO","C30","0%","","","MANODOPERA VOLVO ",1,"Cristallo srls","published",""
"V","","BMW","X1","0%","","","MANODOPERA X1",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","","MANODOPERA Y TETTO ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MANODOPOPERA",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","GIULIA","0%","","","MEZZO BLINDATO GUARDIA DI FINANZA",1,"Cristallo srls","published",""
"V","WV2ZZZ7HZPH056730","VOLKSWAGEN","CALIFORNIA","0%","","","MFW6125",1,"Cristallo srls","published",""
"V","ZAA15600000565289","LANCIA","Y10","0%","","","MI0T4200",1,"Cristallo srls","published",""
"V","WVWZZZ1HZNW215460","VOLKSWAGEN","VENTO","0%","","","MI1X2709",1,"Cristallo srls","published",""
"R","WF0AXXGBVANY88112","FORD","ELNAGH","0%","","","MI2Z5620",1,"Cristallo srls","published",""
"V","ZCFC3570005940293","IVECO","DAILY","0%","","","MI5T9459",1,"Cristallo srls","published",""
"V","","FORD","WAG TEABHL","0%","","","MI5U1639",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MIETITREBBIA ",1,"Cristallo srls","published",""
"V","","FIAT","128","0%","","","MIPO5256",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","PASSAT","0%","","","MKH1138",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","MULETTO DP25N",1,"Cristallo srls","published",""
"V","","AUDI","Q3","0%","","","N4541",1,"Cristallo srls","published",""
"V","","FORD","SIERRA","0%","","","NAX34000",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NFF",1,"Cristallo srls","published",""
"V","","CITROEN","C3 PICASSO","0%","","","NN112NN",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE 10.30 - ORE 14.30 ZONA TORINO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE 16.30",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE 8.30",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE FERIE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE MATTINO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE MEZZA GG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE POME",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ALE ULTIMO APP ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ANDRE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO ANDRE MEZZA GG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO DOME",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO DOME ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO DOME FERIE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO DOME MEZZA GG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO DOME SABATO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO GIO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO GIUSEPPE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO MAURI",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO MAURI TTT GG",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO RICCARDO ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SAMU",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SAMU 14.30",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SAMU 16.30",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTO ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTO APP 14.30",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTO FERIE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTO POME",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","NO SANTOMA NON TANTO",1,"Cristallo srls","published",""
"V","WVWZZZ1GZMW762129","VOLKSWAGEN","GOLF","0%","","","NO TARGA",1,"Cristallo srls","published",""
"V","","OPEL","ASTRA","0%","","","NO TARGA ",1,"Cristallo srls","published",""
"V","JSA0SJ50V00153657","SUZUKI","ALTO","0%","","","NO697277",1,"Cristallo srls","published",""
"V","WVWZZZ1GZMW163475","VOLKSWAGEN","GOLF","0%","","","NO707373",1,"Cristallo srls","published",""
"V","","FIAT","DUCATO","0%","","12/07/1991","NO733410",1,"Cristallo srls","published",""
"A","","FIAT","DUCATO","0%","","","NO801681",1,"Cristallo srls","published",""
"V","","MASERATI","GHIBLI","0%","","","NON SAPPIAMO TARGA",1,"Cristallo srls","published",""
"V","WF04XXGBB42T54108","FORD","MONDEO","0%","","","NT10ZZG",1,"Cristallo srls","published",""
"V","","FIAT","DOBLO'","0%","","","OSCURAMENTO",1,"Cristallo srls","published",""
"V","","SEAT","IBIZA","0%","","","OSCURAMENTO ",1,"Cristallo srls","published",""
"V","","AUDI","A4","0%","","","OSCURAMENTO AUDI",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO AUDI A4",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO BMW X3",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","01/01/2023","OSCURAMENTO CITROEN C5 ",1,"Cristallo srls","published",""
"V","","MINI","CLUBMAN","0%","","","OSCURAMENTO CLUBMAN",1,"Cristallo srls","published",""
"V","","DODGE","CALIBER","0%","","","OSCURAMENTO DODGE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO DUCATO",1,"Cristallo srls","published",""
"V","","KIA","CARENS","0%","","","OSCURAMENTO EX403ZW",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO GC915DL",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO GE042PT",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO GIULIETTA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO GN055JB",1,"Cristallo srls","published",""
"V","","FIAT","GRANDE PUNTO","0%","","","OSCURAMENTO GRANDE PUNTO",1,"Cristallo srls","published",""
"V","","JAGUAR","F-TYPE","0%","","","OSCURAMENTO JAGUAR",1,"Cristallo srls","published",""
"V","","DACIA","LODGY","0%","","","OSCURAMENTO LODGY",1,"Cristallo srls","published",""
"V","","MITSUBISHI","ASX","0%","","","OSCURAMENTO MADAMA",1,"Cristallo srls","published",""
"V","","NISSAN","QASHQAI","0%","","","OSCURAMENTO NISSAN",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO Q2",1,"Cristallo srls","published",""
"V","","AUDI","Q3","0%","","01/01/2019","OSCURAMENTO Q3",1,"Cristallo srls","published",""
"V","","RENAULT","CLIO","0%","","","OSCURAMENTO RENAULT CLIO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","OSCURAMENTO ROMEO PNEUMATICI",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","STELVIO","0%","","","OSCURAMENTO STELVIO",1,"Cristallo srls","published",""
"V","","OPEL","VIVARO","0%","","","OSCURAMENTO VIVARO",1,"Cristallo srls","published",""
"V","","VOLVO","XC60","0%","","","OSCURAMENTO XC60",1,"Cristallo srls","published",""
"V","","FIAT","500","0%","","01/01/1970","PA324561",1,"Cristallo srls","published",""
"V","","FIAT","PANDA","0%","","","PANDA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","PARABREZZA + PULITRICE ",1,"Cristallo srls","published",""
"V","","MACCHINA ","PULITRICE","0%","","","PARABREZZA MACCHINA PULITRICE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","PARABREZZA MACCHINA PULITRICE ",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","T-ROC","0%","","","PPP",1,"Cristallo srls","published",""
"V","","FIAT","PANDA","0%","","","PPP4",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","PRATICA FITTIZIA - ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","PRATICA FITTIZIA - TIENI POSTO X CAMPER ",1,"Cristallo srls","published",""
"V","","FIAT","GRANDE PUNTO","0%","","01/01/2018","PREVENENTIVO FITTIZIO",1,"Cristallo srls","published",""
"V","","PEUGEOT","106","0%","","","PREVENTIVO ",1,"Cristallo srls","published",""
"V","","FIAT","PUNTO EVO","0%","","","PREVENTIVO PUNTO",1,"Cristallo srls","published",""
"V","","NISSAN","PATROL 260","0%","","","PV666088",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","POLO","0%","","","QQ000QQ",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TOURAN","0%","","","QQ111QQ",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TRANSPORTER","0%","","","QQ555QQ",1,"Cristallo srls","published",""
"V","ZCFC235D705223281","IVECO","DAILY","0%","","","QQ777QQ",1,"Cristallo srls","published",""
"V","ZFA25000002M43590","FIAT","DUCATO","0%","","","RA648A",1,"Cristallo srls","published",""
"V","","RENAULT","MASTER","0%","","","RENAULT MASTER",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","RITIRO VETRO",1,"Cristallo srls","published",""
"V","","LANCIA","FULVIA","0%","","01/01/1968","ROMAB76212",1,"Cristallo srls","published",""
"V","TMBLK0NX2MY183163","SKODA","OCTAVIA","0%","","","RR222RR",1,"Cristallo srls","published",""
"V","","PEUGEOT","107","0%","","","RR444RR",1,"Cristallo srls","published",""
"V","","TOYOTA","YARIS","0%","","","RR444TT",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","RR666RR",1,"Cristallo srls","published",""
"V","","FORD","FIESTA","0%","","","RR777RR",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","RRGGGRR",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","TIGUAN","0%","","","RTRTRTR",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SAFF",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SAS",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","147","0%","","","SD154SA",1,"Cristallo srls","published",""
"C","","ALFA ROMEO","147","100%","","","SD826AD",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SDDDD",1,"Cristallo srls","published",""
"V","","FIAT","SEICENTO","0%","","","SENZA TARGA 600",1,"Cristallo srls","published",""
"V","","DACIA","DUSTER","0%","","","SOLA VENDITA DUSTER",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SOLO APP ALLE 8.30 ",1,"Cristallo srls","published",""
"V","","TOYOTA","RAV4","0%","","","SOLO ATTACCO FISSO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SOLO MANODOPERA",1,"Cristallo srls","published",""
"V","","PEUGEOT","208","0%","","","SOLO MANODOPERA 208",1,"Cristallo srls","published",""
"V","","FIAT","SEICENTO","0%","","","SOLO MANODOPERA 600",1,"Cristallo srls","published",""
"V","","CITROEN","C4","0%","","","SOLO MANODOPERA C4",1,"Cristallo srls","published",""
"V","","DACIA","JOGGER","0%","","","SOLO MANODOPERA JOGGER",1,"Cristallo srls","published",""
"V","","RENAULT","MASTER","0%","","","SOLO MANODOPERA MASTER",1,"Cristallo srls","published",""
"V","","VOLKSWAGEN","PASSAT","0%","","","SOLO MANODOPERA PASSAT",1,"Cristallo srls","published",""
"V","","RENAULT","5","0%","","","SOLO MANODOPERA RENAULT",1,"Cristallo srls","published",""
"V","","BMW","SERIE 5 ","0%","","","SOLO MANODOPERA SERIE 5",1,"Cristallo srls","published",""
"V","","LANCIA","YPSILON","0%","","","SOLO MANODOPERA Y",1,"Cristallo srls","published",""
"V","","ALFA ROMEO","147","0%","","","SOLO STACCO E ATTACCO VICINI",1,"Cristallo srls","published",""
"V","","RENAULT","MASTER","0%","","","SOLO VENDITA",1,"Cristallo srls","published",""
"V","","FIAT","GRANDE PUNTO","0%","","","SOLO VENDITA ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SOLO VENDITA 2008",1,"Cristallo srls","published",""
"V","","FIAT","SEICENTO","0%","","","SOLO VENDITA 600 ",1,"Cristallo srls","published",""
"V","","AUDI","A7","0%","","","SOLO VENDITA A7",1,"Cristallo srls","published",""
"V","WVWZZZAWZLU052514","VOLKSWAGEN","POLO","0%","","","SOP66A",1,"Cristallo srls","published",""
"V","","AUDI","Q5","0%","","","SS000SS",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SS777FF",1,"Cristallo srls","published",""
"V","","BMW","X5","0%","","","SS888DD",1,"Cristallo srls","published",""
"V","1CABU0000HPF69270","JEEP","RENEGADE","0%","","","SS888SS",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SSDD",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","SSSS",1,"Cristallo srls","published",""
"V","","PEUGEOT","208","0%","","","STACCO RIATTACCO",1,"Cristallo srls","published",""
"V","","PIAGGIO","APE POKER","0%","","27/11/1995","SV093958",1,"Cristallo srls","published",""
"V","VSE0SJV3C00052516","SUZUKI","SJ410","0%","","","SV341322",1,"Cristallo srls","published",""
"V","U5YPH812HML128843","KIA","SPORTAGE","0%","","","SZ130698",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TARGA FITTIZIA - VETRO AL POINT",1,"Cristallo srls","published",""
"V","","MERCEDES","184","0%","","","TARGA MERCEDES",1,"Cristallo srls","published",""
"V","","HYUNDAI","TUCSON","0%","","01/01/2016","TARGA TUCSON",1,"Cristallo srls","published",""
"V","","TOYOTA","YARIS","0%","","","TARGA?",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TETTO NEW TEAM",1,"Cristallo srls","published",""
"V","","RENAULT","CLIO","0%","","","TIENI POSTO ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO A CHIAVARI ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO A RIVA ",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO A VEGLIA",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO AG MOTORS",1,"Cristallo srls","published",""
"V","","FIAT","DUCATO","0%","","","TIENI POSTO DUCATO",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO GERACE",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO SERVICE CAR",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TIENI POSTO X CAMPER STOLO STACCO ",1,"Cristallo srls","published",""
"V","","FIAT","PANDA","0%","","","TO 36359W",1,"Cristallo srls","published",""
"V","","SUZUKI","VITARA","0%","","","TO03762P",1,"Cristallo srls","published",""
"V","ZCFD4079105974312","IVECO","DAILY","0%","","","TO04214T",1,"Cristallo srls","published",""
"V","","AIXAM","GT","0%","","","TO04476L",1,"Cristallo srls","published",""
"V","","LANCIA","Y10","0%","","","TO04776V",1,"Cristallo srls","published",""
